userId,movieId,rating,timestamp
28,11,2.0,38
28,220,3.0,39
28,215,3.0,40
28,250,3.0,41
28,251,3.5,42
28,244,2.0,43
28,84,2.5,44
28,252,3.5,45
28,233,3.0,46
28,217,2.0,47
28,241,3.0,48
28,6,2.0,49
29,242,3.5,0
29,264,3.0,1
29,265,3.0,2
29,266,0.5,3
29,267,0.5,4
29,268,3.0,5
29,269,3.0,6
29,270,3.5,7
29,271,3.5,8
29,272,3.5,9
29,273,2.5,10
29,274,3.0,11
29,275,3.5,12
29,276,3.0,13
29,277,0.5,14
29,278,3.5,15
29,279,3.0,16
29,280,0.5,17
29,281,3.5,18
29,282,3.0,19
29,283,2.0,20
29,284,3.0,21
29,285,3.5,22
29,286,4.0,23
29,287,3.0,24
29,288,3.0,25
29,289,4.0,26
29,290,3.5,27
29,291,4.0,28
29,59,0.5,29
29,292,3.5,30
29,293,3.5,31
29,218,4.0,32
29,294,3.5,33
29,295,3.0,34
29,296,0.5,35
29,297,3.5,36
29,298,3.5,37
29,299,4.0,38
29,300,3.0,39
29,301,2.5,40
29,302,3.5,41
29,303,3.5,42
29,304,0.5,43
29,305,3.0,44
29,306,4.0,45
29,307,4.0,46
30,244,1.5,0
30,5,0.5,1
30,12,4.0,2
30,241,2.0,3
30,6,1.0,4
30,8,4.0,5
30,234,0.5,6
30,216,4.0,7
30,13,4.0,8
30,121,4.0,9
30,84,4.0,10
30,207,0.5,11
30,251,2.5,12
30,249,1.0,13
30,250,4.0,14
30,219,4.0,15
30,254,3.5,16
30,9,2.5,17
30,7,0.5,18
30,246,0.5,19
30,206,0.5,20
30,257,4.0,21
30,247,0.5,22
30,235,4.0,23
30,205,4.0,24
30,239,4.0,25
30,213,1.5,26
30,2,0.5,27
30,4,3.0,28
30,248,2.5,29
30,210,0.5,30
30,233,0.5,31
30,215,2.0,32
30,3,4.0,33
30,11,4.0,34
30,253,1.5,35
30,1,4.0,36
30,220,0.5,37
30,256,4.0,38
30,214,1.0,39
30,217,1.5,40
30,243,2.0,41
30,17,4.0,42
30,211,1.5,43
30,10,3.0,44
30,255,0.5,45
30,212,0.5,46
30,245,1.0,47
30,252,4.0,48
30,236,2.5,49
31,11,4.0,0
31,215,3.5,1
31,213,2.0,2
31,13,2.5,3
31,1,3.5,4
31,2,2.5,5
31,216,3.0,6
32,206,3.0,0
32,1,3.0,1
32,205,3.5,2
32,12,2.5,3
32,308,4.0,4
32,236,2.5,5
32,8,3.0,6
32,13,4.0,7
32,7,3.0,8
32,2,3.5,9
33,236,3.5,0
33,213,3.0,1
33,206,1.0,2
33,11,4.0,3
33,7,2.5,4
33,1,1.5,5
33,4,4.0,6
33,207,3.0,7
33,12,2.5,8
33,2,3.5,9
33,235,2.0,10
33,257,3.0,11
34,234,4.0,0
34,257,2.0,1
34,219,4.0,2
34,241,4.0,3
34,17,4.0,4
34,10,4.0,5
34,3,3.0,6
34,11,3.0,7
34,4,2.0,8
34,205,2.0,9
34,12,2.0,10
34,236,4.0,11
34,7,4.0,12
34,1,4.0,13
34,2,2.0,14
34,216,3.0,15
34,207,4.0,16
34,121,4.0,17
35,309,4.0,0
35,219,2.5,1
35,9,2.5,2
35,310,4.0,3
35,7,2.0,4
35,311,4.0,5
35,2,3.0,6
36,4,4.0,0
36,210,4.0,1
36,236,4.0,2
36,12,3.0,3
36,205,4.0,4
36,9,4.0,5
36,216,3.0,6
36,255,4.0,7
36,207,4.0,8
36,6,4.0,9
36,250,3.5,10
36,219,3.5,11
36,234,3.0,12
36,211,4.0,13
36,3,3.5,14
36,5,4.0,15
36,8,4.0,16
36,10,4.0,17
36,11,4.0,18
36,215,4.0,19
36,213,4.0,20
36,241,3.5,21
36,235,3.5,22
36,13,4.0,23
36,7,4.0,24
36,206,4.0,25
36,1,4.0,26
36,17,4.0,27
36,2,4.0,28
37,17,4.0,0
37,247,4.0,1
37,246,3.5,2
37,212,4.0,3
37,235,2.0,4
37,9,4.0,5
37,255,4.0,6
37,216,4.0,7
37,210,4.0,8
37,2,3.5,9
37,205,4.0,10
37,252,3.5,11
37,1,4.0,12
37,248,4.0,13
37,8,4.0,14
37,254,4.0,15
37,13,3.5,16
37,251,4.0,17
37,243,3.5,18
37,245,3.5,19
37,236,4.0,20
37,217,3.5,21
37,5,4.0,22
37,213,4.0,23
37,256,3.5,24
37,241,3.0,25
37,215,4.0,26
37,11,3.5,27
37,219,3.5,28
37,84,3.5,29
37,253,4.0,30
37,4,4.0,31
37,6,3.5,32
37,233,4.0,33
37,207,3.0,34
37,250,4.0,35
37,206,4.0,36
37,121,3.5,37
37,244,4.0,38
37,7,3.5,39
37,12,3.5,40
37,211,4.0,41
37,234,4.0,42
37,220,3.0,43
37,249,4.0,44
37,239,4.0,45
37,10,4.0,46
37,257,3.5,47
37,214,3.5,48
37,3,4.0,49
38,251,1.0,0
38,255,1.0,1
38,249,1.0,2
38,6,1.0,3
38,239,0.5,4
38,250,1.0,5
38,217,1.5,6
38,219,3.5,7
38,84,2.0,8
38,244,0.5,9
38,234,1.0,10
38,253,2.5,11
38,212,3.0,12
38,246,1.0,13
38,9,3.5,14
38,245,1.0,15
38,211,3.5,16
38,312,4.0,17
38,254,0.5,18
38,207,0.5,19
38,3,2.5,20
38,8,4.0,21
38,214,2.5,22
38,233,1.0,23
38,252,2.0,24
38,11,1.5,25
38,213,0.5,26
38,241,1.5,27
38,256,0.5,28
38,13,2.0,29
38,5,1.5,30
38,7,1.0,31
38,206,1.0,32
38,257,1.5,33
38,10,1.5,34
38,220,0.5,35
38,215,3.0,36
38,17,3.5,37
38,2,0.5,38
38,4,1.0,39
38,235,2.0,40
38,210,1.0,41
38,243,0.5,42
38,1,3.0,43
38,236,3.5,44
38,248,1.0,45
38,12,2.0,46
38,205,1.0,47
38,121,1.0,48
38,216,1.0,49
38,247,1.5,50
39,257,3.0,0
39,84,3.5,1
39,17,4.0,2
39,213,3.5,3
39,241,3.0,4
39,11,3.0,5
39,12,2.5,6
39,5,4.0,7
39,236,4.0,8
39,9,4.0,9
39,7,4.0,10
39,207,2.5,11
39,215,3.5,12
39,8,4.0,13
39,235,3.0,14
39,254,3.0,15
40,235,1.5,0
41,215,4.0,0
41,11,4.0,1
41,216,3.0,2
41,10,2.0,3
41,13,3.5,4
42,212,4.0,0
42,7,4.0,1
42,278,0.5,2
42,11,4.0,3
42,213,3.0,4
43,1,2.5,0
43,213,1.5,1
43,11,3.0,2
43,10,2.0,3
43,13,3.5,4
43,3,1.5,5
43,215,3.5,6
44,13,2.5,0
44,10,3.5,1
44,215,1.5,2
44,11,4.0,3
44,207,4.0,4
44,4,4.0,5
45,251,4.0,0
45,216,2.0,1
45,256,3.5,2
45,11,1.0,3
45,4,1.5,4
45,13,1.5,5
45,215,3.0,6
46,12,3.5,0
46,17,3.5,1
46,251,4.0,2
46,255,3.5,3
46,239,4.0,4
46,250,3.5,5
46,219,4.0,6
46,254,4.0,7
46,207,3.5,8
46,233,3.0,9
46,5,3.5,10
46,8,3.0,11
46,10,3.0,12
46,11,3.0,13
46,220,3.5,14
46,2,4.0,15
46,213,4.0,16
46,4,3.0,17
46,13,3.0,18
47,313,4.0,0
47,314,3.5,1
47,235,3.5,2
47,12,3.0,3
47,10,4.0,4
47,13,4.0,5
48,4,3.5,0
48,12,3.5,1
48,11,4.0,2
49,246,3.5,0
49,11,4.0,1
49,257,4.0,2
50,8,3.5,0
50,211,4.0,1
50,3,3.5,2
50,2,3.0,3
50,219,4.0,4
50,234,3.0,5
50,12,3.0,6
50,254,3.0,7
50,250,4.0,8
50,207,3.5,9
50,11,4.0,10
50,253,4.0,11
50,236,4.0,12
50,84,3.5,13
50,10,3.5,14
50,7,2.5,15
50,233,3.5,16
50,13,4.0,17
50,1,3.5,18
50,5,4.0,19
50,6,4.0,20
50,252,3.0,21
50,241,3.0,22
50,216,3.0,23
50,257,3.5,24
50,206,4.0,25
50,4,4.0,26
50,217,3.0,27
50,9,4.0,28
50,215,3.5,29
50,213,3.0,30
50,17,4.0,31
50,255,3.5,32
50,220,3.5,33
50,121,4.0,34
50,245,3.5,35
50,239,3.5,36
50,251,3.5,37
50,235,3.0,38
51,315,4.0,0
51,316,4.0,1
51,317,2.0,2
51,318,2.0,3
51,319,1.0,4
51,320,4.0,5
51,321,2.5,6
51,322,3.0,7
51,323,0.5,8
51,324,3.5,9
51,325,2.5,10
51,326,0.5,11
51,327,1.0,12
51,328,4.0,13
51,235,3.5,14
51,329,4.0,15
51,330,0.5,16
51,331,4.0,17
51,332,1.5,18
51,333,0.5,19
51,334,3.0,20
52,13,3.0,0
52,213,3.0,1
52,215,4.0,2
52,11,4.0,3
52,10,3.5,4
53,7,4.0,0
53,219,3.5,1
53,211,4.0,2
53,243,3.5,3
53,236,3.5,4
53,210,3.5,5
53,252,4.0,6
53,255,2.5,7
53,212,3.0,8
53,8,3.0,9
53,215,3.5,10
53,11,3.5,11
53,241,4.0,12
53,84,4.0,13
53,13,4.0,14
53,251,4.0,15
53,245,2.0,16
53,4,2.5,17
53,207,4.0,18
53,1,2.5,19
53,253,3.0,20
53,9,4.0,21
53,10,4.0,22
53,121,3.5,23
53,217,3.5,24
53,244,3.0,25
53,233,3.0,26
53,17,3.0,27
53,246,3.0,28
53,12,3.5,29
53,206,4.0,30
53,235,3.5,31
53,239,3.5,32
53,247,3.5,33
53,5,2.5,34
53,213,3.5,35
53,216,4.0,36
53,257,3.5,37
53,205,4.0,38
53,214,3.0,39
53,220,3.0,40
53,256,4.0,41
53,254,4.0,42
53,250,4.0,43
53,234,3.5,44
53,3,3.0,45
53,248,4.0,46
53,249,2.5,47
53,6,3.5,48
53,2,4.0,49
54,257,3.5,0
54,11,4.0,1
55,217,3.5,0
55,9,4.0,1
55,215,4.0,2
55,17,2.5,3
55,255,3.5,4
55,214,4.0,5
55,220,3.0,6
55,245,3.5,7
55,207,2.5,8
55,235,3.0,9
55,253,3.0,10
55,8,3.0,11
55,211,4.0,12
55,3,3.0,13
55,2,3.0,14
55,7,2.5,15
55,12,3.0,16
55,212,4.0,17
55,1,3.0,18
55,6,3.5,19
55,11,3.5,20
55,236,3.0,21
55,249,4.0,22
55,84,3.0,23
55,10,3.0,24
55,13,4.0,25
55,216,4.0,26
55,4,3.0,27
56,2,1.0,0
56,11,3.5,1
56,335,3.5,2
56,336,3.0,3
56,245,4.0,4
56,9,3.5,5
56,121,0.5,6
56,337,3.5,7
56,338,3.0,8
56,148,0.5,9
56,219,4.0,10
56,6,2.5,11
56,4,3.5,12
56,278,4.0,13
56,8,3.5,14
56,243,1.0,15
56,236,1.5,16
56,215,3.0,17
56,7,4.0,18
56,207,0.5,19
56,10,0.5,20
56,5,3.5,21
56,1,3.0,22
56,234,0.5,23
56,211,3.0,24
56,339,2.5,25
56,13,1.5,26
56,3,4.0,27
56,250,1.0,28
56,213,0.5,29
56,255,4.0,30
56,84,4.0,31
56,17,3.5,32
57,17,1.5,0
57,2,2.5,1
58,239,0.5,0
58,340,3.0,1
58,257,1.0,2
58,212,1.0,3
59,243,3.0,0
60,13,4.0,0
60,8,0.5,1
60,341,4.0,2
60,318,1.0,3
60,215,4.0,4
61,17,3.0,0
61,213,2.0,1
61,10,1.5,2
61,12,3.0,3
61,5,2.0,4
61,7,2.0,5
61,1,2.5,6
61,214,4.0,7
61,216,3.5,8
61,207,1.0,9
61,211,2.0,10
61,8,3.0,11
61,234,2.0,12
62,7,3.0,0
62,11,3.5,1
63,299,4.0,0
63,198,4.0,1
63,342,3.5,2
63,242,4.0,3
63,343,4.0,4
63,344,4.0,5
63,11,4.0,6
63,218,3.5,7
63,292,3.5,8
63,278,3.5,9
63,345,3.5,10
63,9,3.5,11
63,2,4.0,12
63,346,3.5,13
63,347,4.0,14
64,4,4.0,0
64,121,3.0,1
64,243,2.5,2
64,220,3.0,3
64,7,4.0,4
64,212,2.0,5
64,244,2.0,6
64,245,3.0,7
64,9,4.0,8
64,11,4.0,9
64,257,2.0,10
64,206,4.0,11
64,234,3.0,12
64,205,2.5,13
64,233,2.5,14
64,250,3.5,15
64,1,3.0,16
64,247,2.0,17
64,5,3.5,18
64,10,3.5,19
64,252,3.0,20
64,255,3.5,21
64,246,3.0,22
64,2,4.0,23
64,12,3.0,24
64,248,2.5,25
64,6,2.5,26
64,216,4.0,27
64,219,3.0,28
64,210,2.5,29
64,236,3.5,30
64,13,3.5,31
64,254,3.0,32
64,217,3.5,33
64,207,3.0,34
64,249,2.5,35
64,211,3.0,36
64,213,4.0,37
64,241,3.0,38
64,84,3.0,39
64,251,3.0,40
64,253,2.0,41
64,3,3.0,42
64,17,2.5,43
64,235,2.5,44
64,239,4.0,45
64,256,3.0,46
64,215,3.5,47
64,214,3.0,48
64,8,3.5,49
65,236,2.5,0
65,9,2.5,1
65,348,4.0,2
65,7,3.5,3
65,2,3.0,4
65,216,3.0,5
65,207,1.5,6
65,220,4.0,7
65,239,2.5,8
65,349,4.0,9
65,17,3.0,10
65,3,2.0,11
66,7,1.5,0
66,1,3.0,1
66,350,4.0,2
66,207,2.0,3
66,2,3.0,4
66,235,2.0,5
66,351,2.5,6
66,210,4.0,7
67,235,2.5,0
67,239,2.5,1
67,4,3.5,2
67,9,4.0,3
67,7,4.0,4
67,257,2.5,5
67,17,3.0,6
67,11,4.0,7
67,1,3.0,8
67,220,3.0,9
67,245,2.0,10
67,236,4.0,11
67,12,3.5,12
67,8,4.0,13
67,234,2.5,14
67,211,3.0,15
67,216,3.5,16
67,207,4.0,17
67,250,2.5,18
67,219,3.0,19
67,5,3.5,20
67,241,3.0,21
67,6,3.5,22
68,244,4.0,0
68,206,4.0,1
68,7,4.0,2
68,4,4.0,3
68,247,4.0,4
68,257,4.0,5
68,12,4.0,6
68,10,4.0,7
68,5,4.0,8
68,215,4.0,9
68,13,4.0,10
68,251,4.0,11
68,235,4.0,12
68,3,4.0,13
68,233,4.0,14
68,256,4.0,15
68,205,4.0,16
68,213,4.0,17
68,255,4.0,18
68,207,4.0,19
68,214,4.0,20
68,1,4.0,21
68,84,4.0,22
68,17,4.0,23
68,234,4.0,24
68,211,4.0,25
68,249,4.0,26
68,246,4.0,27
68,245,4.0,28
68,250,4.0,29
68,9,4.0,30
68,254,4.0,31
68,121,4.0,32
68,241,4.0,33
68,216,4.0,34
68,210,4.0,35
68,252,4.0,36
68,219,4.0,37
68,212,4.0,38
68,6,4.0,39
68,11,4.0,40
68,2,4.0,41
68,8,4.0,42
68,248,4.0,43
68,217,4.0,44
68,239,4.0,45
68,253,4.0,46
68,220,4.0,47
68,243,4.0,48
68,236,4.0,49
69,216,3.0,0
69,215,3.5,1
69,1,2.5,2
69,236,2.5,3
69,11,3.0,4
69,2,1.0,5
69,219,2.5,6
69,13,3.5,7
69,8,3.5,8
69,205,4.0,9
69,211,3.5,10
69,235,3.0,11
69,234,3.0,12
69,207,3.0,13
69,10,3.0,14
69,17,1.5,15
69,121,2.5,16
70,13,3.0,0
70,11,4.0,1
70,234,3.0,2
70,17,4.0,3
70,2,3.5,4
70,205,3.5,5
70,5,4.0,6
70,4,4.0,7
70,9,4.0,8
70,236,3.5,9
70,215,3.5,10
70,211,4.0,11
70,253,3.5,12
70,8,4.0,13
70,219,3.5,14
71,207,4.0,0
71,1,3.5,1
71,4,4.0,2
71,12,2.5,3
71,6,3.5,4
71,9,3.5,5
71,11,4.0,6
71,3,4.0,7
71,2,3.5,8
71,10,3.5,9
72,1,2.5,0
72,235,3.0,1
72,247,4.0,2
72,2,3.0,3
72,252,4.0,4
72,245,4.0,5
72,206,4.0,6
72,121,4.0,7
72,12,3.0,8
72,250,3.0,9
72,6,4.0,10
72,220,3.0,11
72,244,4.0,12
72,257,0.5,13
72,13,4.0,14
72,11,2.0,15
72,5,4.0,16
72,207,4.0,17
72,205,3.0,18
72,234,4.0,19
72,251,4.0,20
72,216,3.0,21
72,253,4.0,22
72,84,4.0,23
72,212,4.0,24
72,217,4.0,25
72,246,4.0,26
72,233,4.0,27
72,249,4.0,28
72,215,3.0,29
72,214,3.5,30
72,213,4.0,31
72,8,4.0,32
72,248,4.0,33
72,17,4.0,34
72,243,3.0,35
72,241,4.0,36
72,255,4.0,37
72,256,4.0,38
72,236,2.5,39
72,9,3.0,40
72,3,3.5,41
72,254,4.0,42
72,7,4.0,43
72,239,4.0,44
72,210,4.0,45
72,211,4.0,46
72,10,4.0,47
72,4,4.0,48
72,219,4.0,49
73,220,3.0,0
73,243,0.5,1
73,236,3.0,2
73,244,2.5,3
73,210,3.0,4
73,206,3.5,5
73,7,4.0,6
73,4,3.5,7
73,247,3.5,8
73,257,3.0,9
73,12,3.0,10
73,10,3.0,11
73,215,3.0,12
73,13,3.0,13
73,251,2.5,14
73,235,3.5,15
73,3,3.5,16
73,233,3.0,17
73,205,3.5,18
73,213,3.0,19
73,255,3.0,20
73,207,3.5,21
73,214,3.0,22
73,5,4.0,23
73,1,3.5,24
73,17,2.5,25
73,211,3.0,26
73,234,3.5,27
73,249,2.5,28
73,246,3.0,29
73,250,3.0,30
73,9,2.5,31
73,256,3.5,32
73,254,2.5,33
73,121,3.5,34
73,241,4.0,35
73,216,4.0,36
73,84,2.5,37
73,252,3.0,38
73,219,3.5,39
73,212,3.0,40
73,6,2.5,41
73,11,3.5,42
73,2,3.5,43
73,8,3.0,44
73,245,3.0,45
73,248,2.5,46
73,217,3.5,47
73,239,3.0,48
73,253,3.0,49
74,261,3.0,0
75,216,2.5,0
75,7,4.0,1
75,257,3.0,2
75,207,2.5,3
75,2,3.0,4
76,13,4.0,0
77,11,2.5,0
77,215,3.0,1
78,183,1.0,0
78,352,1.0,1
78,353,3.0,2
78,354,0.5,3
78,355,4.0,4
78,356,3.0,5
78,357,3.5,6
78,358,3.0,7
78,359,1.5,8
78,360,4.0,9
78,361,2.5,10
78,362,3.0,11
78,363,4.0,12
78,364,0.5,13
78,365,3.0,14
78,366,3.5,15
78,367,4.0,16
78,368,4.0,17
78,369,3.0,18
