813,213
814,889
815,21
816,323
817,541
818,899
819,1536
820,124
821,22
822,334
823,125
824,1087
825,125
826,437
827,65
828,48
829,88
830,79
831,780
832,1014
833,434
834,102
835,120
836,354
837,20
838,106
839,489
840,253
841,168
842,102
843,1664
844,63
845,1456
846,277
847,28
848,20
849,471
850,21
851,34
852,260
853,111
854,635
855,456
856,337
857,562
858,548
859,179
860,251
861,76
862,143
863,674
864,468
865,2002
866,340
867,63
868,26
869,1191
870,501
871,309
872,910
873,1449
874,23
875,875
876,287
877,512
878,362
879,331
880,1017
881,576
882,163
883,283
884,185
885,57
886,747
887,305
888,55
889,1153
890,2262
891,1136
892,258
893,137
894,194
895,44
896,554
897,2451
898,711
899,108
900,126
901,816
902,1072
903,353
904,570
905,57
906,63
907,2823
908,94
909,955
910,690
911,2908
912,74
913,1263
914,1678
915,34
916,1157
917,390
918,414
919,331
920,191
921,615
922,191
923,2112
924,83
925,108
926,42
927,33
928,516
929,21
930,352
931,1033
932,487
933,321
934,162
935,183
936,244
937,130
938,59
939,578
940,1173
941,1090
942,304
943,876
944,568
945,183
946,207
947,262
948,2342
949,27
950,47
951,801
952,127
953,468
954,339
955,84
956,1040
957,20
958,1167
959,610
960,1028
961,111
962,456
963,362
964,359
965,210
966,876
967,360
968,226
969,323
970,165
971,46
972,883
973,964
974,377
975,233
976,22
977,174
978,204
979,901
980,34
981,156
982,169
983,132
984,568
985,45
986,395
987,115
988,1555
989,320
990,73
991,250
992,73
993,563
994,52
995,503
996,454
997,1638
998,809
999,1042
1000,25
1001,106
1002,391
1003,1138
1004,131
1005,117
1006,57
1007,632
1008,1218
1009,43
1010,614
1011,413
1012,1616
1013,267
1014,174
1015,521
1016,132
1017,306
1018,337
1019,1995
1020,490
1021,296
1022,370
1023,1036
1024,124
1025,262
1026,21
1027,680
1028,242
1029,399
1030,553
1031,914
1032,909
1033,515
1034,62
1035,68
1036,191
1037,415
1038,126
1039,1302
1040,238
1041,1211
1042,325
1043,156
1044,884
1045,103
1046,78
1047,75
1048,87
1049,732
1050,63
1051,127
1052,335
1053,950
1054,208
1055,76
1056,346
1057,818
1058,193
1059,225
1060,725
1061,289
1062,24
1063,30
1064,192
1065,202
1066,463
1067,273
1068,58
1069,110
1070,1047
1071,387
1072,565
1073,209
1074,1390
1075,257
1076,68
1077,520
1078,407
1079,301
1080,58
1081,98
1082,45
1083,46
1084,54
1085,502
1086,1109
1087,213
1088,300
1089,170
1090,245
1091,29
1092,262
1093,29
1094,291
1095,755
1096,377
1097,68
1098,243
1099,561
1100,57
1101,134
1102,240
1103,55
1104,228
1105,185
1106,371
1107,577
1108,33
1109,104
1110,769
1111,416
1112,76
1113,251
1114,322
1115,1103
1116,28
1117,53
1118,1160
1119,281
1120,26
1121,106
1122,650
1123,154
1124,971
1125,50
1126,272
1127,147
1128,71
1129,186
1130,564
1131,60
1132,220
1133,1281
1134,25
1135,205
1136,285
1137,690
1138,27
1139,426
1140,22
1141,298
1142,1016
1143,409
1144,821
1145,177
1146,105
1147,520
1148,1501
1149,1453
1150,229
1151,1273
1152,159
1153,391
1154,288
1155,836
1156,768
1157,234
1158,444
1159,727
1160,21
1161,733
1162,339
1163,104
1164,454
1165,283
1166,66
1167,231
1168,193
1169,403
1170,86
1171,229
1172,380
1173,245
1174,527
1175,384
1176,461
1177,86
1178,601
1179,248
1180,211
1181,223
1182,747
1183,430
1184,67
1185,96
1186,266
1187,819
1188,780
1189,525
1190,590
1191,136
1192,455
1193,77
1194,451
1195,69
1196,108
1197,616
1198,229
1199,302
1200,1225
1201,56
1202,88
1203,770
1204,54
1205,850
1206,56
1207,518
1208,244
1209,175
1210,615
1211,1639
1212,88
1213,481
1214,325
1215,54
1216,282
1217,114
1218,88
1219,762
1220,32
1221,44
1222,413
1223,530
1224,1807
1225,310
1226,59
1227,817
1228,207
1229,107
1230,869
1231,1054
1232,350
1233,512
1234,1007
1235,2123
1236,600
1237,169
1238,777
1239,681
1240,310
1241,1599
1242,969
1243,940
1244,726
1245,24
1246,331
1247,66
1248,91
1249,291
1250,986
1251,143
1252,169
1253,460
1254,356
1255,21
1256,493
1257,95
1258,743
1259,221
1260,1010
1261,281
1262,196
1263,201
1264,59
1265,24
1266,298
1267,66
1268,305
1269,157
1270,404
1271,104
1272,139
1273,165
1274,885
1275,272
1276,404
1277,443
1278,49
1279,348
1280,362
1281,236
1282,700
1283,172
1284,288
1285,331
1286,115
1287,638
1288,1290
1289,197
1290,387
1291,88
1292,147
1293,57
1294,308
1295,436
1296,412
1297,49
1298,1126
1299,241
1300,1331
1301,112
1302,1183
1303,1045
1304,131
1305,40
1306,683
1307,496
1308,88
1309,1174
1310,1406
1311,898
1312,787
1313,1079
1314,385
1315,644
1316,330
1317,1038
1318,407
1319,330
1320,1255
1321,122
1322,251
1323,312
1324,119
1325,695
1326,498
1327,105
1328,61
1329,83
1330,704
1331,274
1332,696
1333,410
1334,370
1335,101
1336,306
1337,88
1338,779
1339,303
1340,219
1341,363
1342,68
1343,85
1344,1565
1345,82
1346,212
1347,47
1348,55
1349,115
1350,42
1351,1218
1352,970
1353,797
1354,35
1355,30
1356,536
1357,236
1358,198
1359,84
1360,536
1361,51
1362,744
1363,188
1364,396
1365,80
1366,366
1367,63
1368,103
1369,248
1370,279
1371,1490
1372,171
1373,907
1374,833
1375,405
1376,332
1377,92
1378,24
1379,392
1380,652
1381,80
1382,583
1383,22
1384,385
1385,951
1386,1018
1387,204
1388,557
1389,318
1390,757
1391,112
1392,179
1393,705
1394,174
1395,1011
1396,1242
1397,126
1398,853
1399,1498
1400,286
1401,337
1402,111
1403,315
1404,62
1405,120
1406,299
1407,525
1408,181
1409,216
1410,164
1411,104
1412,25
1413,75
1414,81
1415,91
1416,176
1417,173
1418,21
1419,97
1420,221
1421,476
1422,197
1423,336
1424,681
1425,69
1426,287
1427,257
1428,891
1429,60
1430,32
1431,1291
1432,348
1433,599
1434,353
1435,600
1436,20
1437,307
1438,57
1439,815
1440,502
1441,859
1442,154
1443,338
1444,233
1445,67
1446,739
1447,239
1448,219
1449,107
1450,52
1451,28
1452,134
1453,90
1454,176
1455,762
1456,437
1457,362
1458,127
1459,76
1460,127
1461,249
1462,502
1463,205
1464,560
1465,1256
1466,568
1467,1059
1468,1441
1469,205
1470,166
1471,79
1472,979
1473,27
1474,508
1475,511
1476,1083
1477,138
1478,509
1479,124
1480,791
1481,806
1482,490
1483,443
1484,54
1485,559
1486,33
1487,180
1488,1233
1489,470
1490,390
1491,758
1492,179
1493,210
1494,2631
1495,61
1496,51
1497,308
1498,127
1499,209
1500,252
1501,216
1502,411
1503,185
1504,233
1505,705
1506,83
1507,77
1508,297
1509,77
1510,812
1511,180
1512,393
1513,413
1514,216
1515,356
1516,376
1517,31
1518,709
1519,201
1520,1744
1521,550
1522,583
1523,29
1524,514
1525,454
1526,102
1527,790
1528,1221
1529,533
1530,487
1531,1049
1532,204
1533,155
1534,1199
1535,375
1536,75
1537,20
1538,74
1539,148
1540,612
1541,1116
1542,148
1543,445
1544,167
1545,201
1546,72
1547,224
1548,320
1549,180
1550,299
1551,670
1552,206
1553,797
1554,721
1555,244
1556,165
1557,60
1558,882
1559,388
1560,198
1561,585
1562,772
1563,21
1564,56
1565,371
1566,245
1567,1512
1568,41
1569,419
1570,531
1571,38
1572,71
1573,604
1574,2517
1575,581
1576,532
1577,157
1578,105
1579,612
1580,453
1581,21
1582,27
1583,196
1584,99
1585,270
1586,30
1587,284
1588,557
1589,645
1590,67
1591,21
1592,347
1593,43
1594,192
1595,20
1596,166
1597,285
1598,197
1599,137
1600,156
1601,260
1602,90
1603,220
1604,226
1605,298
1606,1548
1607,94
1608,72
1609,331
1610,215
1611,233
1612,32
1613,386
1614,29
1615,344
1616,397
1617,26
1618,1121
1619,45
1620,225
1621,56
1622,150
1623,560
1624,422
1625,281
1626,743
1627,329
1628,473
1629,54
1630,201
1631,171
1632,93
1633,296
1634,1174
1635,109
1636,148
1637,374
1638,95
1639,308
1640,453
1641,634
1642,96
1643,592
1644,319
1645,1144
1646,158
1647,233
1648,22
1649,21
1650,126
1651,225
1652,64
1653,1119
1654,311
1655,101
1656,897
1657,21
1658,424
1659,381
1660,23
1661,439
1662,1249
1663,155
1664,25
1665,311
1666,1200
1667,1173
1668,347
1669,76
1670,454
1671,169
1672,604
1673,65
1674,395
1675,293
1676,269
1677,67
1678,540
1679,78
1680,776
1681,235
1682,397
1683,47
1684,480
1685,1562
1686,78
1687,760
1688,284
1689,247
1690,208
1691,269
1692,32
1693,62
1694,2529
1695,259
1696,345
1697,505
1698,258
1699,64
1700,647
1701,209
1702,319
1703,177
1704,72
1705,39
1706,29
1707,279
1708,140
1709,432
1710,30
1711,104
1712,494
1713,486
1714,525
1715,59
1716,143
1717,129
1718,52
1719,149
1720,398
1721,483
1722,225
1723,1045
1724,137
1725,107
1726,415
1727,234
1728,304
1729,282
1730,272
1731,22
1732,480
1733,77
1734,89
1735,621
1736,539
1737,130
1738,242
1739,207
1740,510
1741,166
1742,147
1743,436
1744,155
1745,602
1746,264
1747,433
1748,123
1749,588
1750,132
1751,311
1752,486
1753,70
1754,76
1755,20
1756,154
1757,114
1758,38
1759,295
1760,459
1761,461
1762,672
1763,339
1764,62
1765,586
1766,82
1767,97
1768,449
1769,323
1770,328
1771,593
1772,751
1773,111
1774,35
1775,570
1776,22
1777,589
1778,373
1779,39
1780,58
1781,662
1782,551
1783,756
1784,309
1785,198
1786,599
1787,1144
1788,651
1789,63
1790,351
1791,248
1792,588
1793,755
1794,122
1795,510
1796,388
1797,396
1798,58
1799,62
1800,243
1801,345
1802,165
1803,98
1804,347
1805,25
1806,96
1807,342
1808,91
1809,55
1810,158
1811,1371
1812,248
1813,751
1814,388
1815,31
1816,48
1817,244
1818,652
1819,246
1820,490
1821,173
1822,230
1823,108
1824,347
1825,389
1826,49
1827,180
1828,517
1829,270
1830,20
1831,583
1832,325
1833,2763
1834,401
1835,65
1836,450
1837,529
1838,89
1839,741
1840,864
1841,626
1842,364
1843,108
1844,86
1845,24
1846,20
1847,472
1848,177
1849,32
1850,1378
1851,171
1852,32
1853,331
1854,416
1855,606
1856,136
1857,433
1858,90
1859,904
1860,221
1861,487
1862,591
1863,660
1864,155
1865,176
1866,901
1867,92
1868,421
1869,278
1870,47
1871,114
1872,750
1873,100
1874,256
1875,59
1876,409
1877,110
1878,342
1879,677
1880,21
1881,43
1882,177
1883,415
1884,549
1885,187
1886,452
1887,2082
1888,512
1889,944
1890,473
1891,111
1892,615
1893,268
1894,805
1895,114
1896,1720
1897,1133
1898,23
1899,655
1900,37
1901,51
1902,116
1903,300
1904,1133
1905,907
1906,105
1907,29
1908,1107
1909,565
1910,136
1911,2042
1912,576
1913,1172
1914,920
1915,635
1916,188
1917,32
1918,223
1919,32
1920,1234
1921,145
1922,38
1923,816
1924,253
1925,190
1926,199
1927,248
1928,172
1929,280
1930,753
1931,164
1932,41
1933,53
1934,37
1935,141
1936,444
1937,335
1938,521
1939,300
1940,155
1941,24
1942,60
1943,51
1944,252
1945,1171
1946,568
1947,22
1948,296
1949,409
1950,288
1951,233
1952,144
1953,1320
1954,411
1955,41
1956,90
1957,23
1958,176
1959,67
1960,67
1961,710
1962,728
1963,242
1964,817
1965,188
1966,243
1967,130
1968,612
1969,609
1970,931
1971,136
1972,412
1973,94
1974,197
1975,391
1976,2337
1977,518
1978,218
1979,56
1980,889
1981,116
1982,207
1983,60
1984,63
1985,114
1986,22
1987,561
1988,430
1989,37
1990,50
1991,56
1992,350
1993,34
1994,116
1995,209
1996,214
1997,741
1998,482
1999,425
2000,20
2001,107
2002,210
2003,623
2004,137
2005,92
2006,921
2007,44
2008,771
2009,41
2010,312
2011,260
2012,134
2013,147
2014,1380
2015,194
2016,108
2017,54
2018,61
2019,723
2020,296
2021,142
2022,306
2023,83
2024,31
2025,209
2026,50
2027,940
2028,690
2029,211
2030,922
2031,141
2032,262
2033,45
2034,208
2035,712
2036,44
2037,681
2038,448
2039,277
2040,929
2041,1135
2042,47
2043,859
2044,287
2045,304
2046,84
2047,200
2048,174
2049,270
2050,1257
2051,287
2052,477
2053,667
2054,43
2055,414
2056,120
2057,27
2058,1076
2059,70
2060,48
2061,594
2062,383
2063,350
2064,154
2065,981
2066,673
2067,925
2068,280
2069,153
2070,34
2071,561
2072,125
2073,256
2074,63
2075,684
2076,463
2077,296
2078,68
2079,212
2080,187
2081,1130
2082,772
2083,124
2084,309
2085,316
2086,40
2087,207
2088,314
2089,289
2090,1274
2091,175
2092,183
2093,20
2094,1470
2095,55
2096,97
2097,663
2098,558
2099,45
2100,330
2101,25
2102,20
2103,613
2104,2023
2105,169
2106,493
2107,176
2108,250
2109,1156
2110,414
2111,101
2112,170
